step,defers,green_w_dc0,green_w_dc1,green_w_dc2,green_w_dc3,green_w_dc4,power_w_dc0,power_w_dc1,power_w_dc2,power_w_dc3,power_w_dc4,greenratio_dc0,greenratio_dc1,greenratio_dc2,greenratio_dc3,greenratio_dc4,waste_wh_dc0,waste_wh_dc1,waste_wh_dc2,waste_wh_dc3,waste_wh_dc4,queue_dc0,queue_dc1,queue_dc2,queue_dc3,queue_dc4,util_dc0,util_dc1,util_dc2,util_dc3,util_dc4,avail_pes_dc0,avail_pes_dc1,avail_pes_dc2,avail_pes_dc3,avail_pes_dc4,pred_pes_dc0,pred_pes_dc1,pred_pes_dc2,pred_pes_dc3,pred_pes_dc4,routed_dc0,routed_dc1,routed_dc2,routed_dc3,routed_dc4
10,126,1370.6600341796875,1471.6466064453125,277.2866516113281,0.0,0.0,293.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.556252479553223,4.177068710327148,0.9472740888595581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.0,0.0,0.0,0.0,435.0,384.0,296.0,240.0,144.0,47.0,0.0,0.0,0.0,0.0,2,0,0,0,0
11,125,1377.800048828125,1379.219970703125,356.2799987792969,0.0,0.0,293.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.85746431350708,4.560184955596924,1.0462406873703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02812499925494194,0.0,0.0,0.0,0.0,435.0,384.0,296.0,240.0,144.0,51.0,0.0,0.0,0.0,0.0,3,0,0,0,0
12,123,1441.3133544921875,1394.306640625,329.7066650390625,0.0,0.0,295.8125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.175658702850342,4.947492599487305,1.1378259658813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029374999925494194,0.0,0.0,0.0,0.0,435.0,384.0,296.0,240.0,144.0,66.0,0.0,0.0,0.0,0.0,5,0,0,0,0
13,121,1593.0333251953125,1513.586669921875,275.97332763671875,0.0,0.0,300.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5346784591674805,5.36793327331543,1.2144851684570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187499940395355,0.0,0.0,0.0,0.0,435.0,384.0,296.0,240.0,144.0,83.0,0.0,0.0,0.0,0.0,7,0,0,0,0
14,124,1675.760009765625,1310.780029296875,474.6600036621094,0.0,0.0,314.8125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.912719249725342,5.732038974761963,1.3463351726531982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039374999701976776,0.0,0.0,0.0,0.0,417.0,384.0,296.0,240.0,144.0,92.0,0.0,0.0,0.0,0.0,4,0,0,0,0
15,126,1781.3800048828125,1391.260009765625,330.3666687011719,0.0,0.0,323.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.317790508270264,6.118500232696533,1.4381036758422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374999925494194,0.0,0.0,0.0,0.0,417.0,384.0,296.0,240.0,144.0,97.0,0.0,0.0,0.0,0.0,2,0,0,0,0
16,125,1688.739990234375,1492.0400390625,384.2866516113281,0.0,0.0,330.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.695148468017578,6.532955646514893,1.5448499917984009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04749999940395355,0.0,0.0,0.0,0.0,417.0,384.0,296.0,240.0,144.0,102.0,0.0,0.0,0.0,0.0,3,0,0,0,0
17,127,1602.5733642578125,1499.5333251953125,307.0400085449219,0.0,0.0,336.1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.04692268371582,6.949492454528809,1.630138874053955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062500014901161,0.0,0.0,0.0,0.0,399.0,384.0,296.0,240.0,144.0,104.0,0.0,0.0,0.0,0.0,1,0,0,0,0
18,128,1504.36669921875,1556.8466796875,399.3133239746094,0.0,0.0,339.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.370427131652832,7.3819499015808105,1.7410593032836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249999836087227,0.0,0.0,0.0,0.0,394.0,384.0,296.0,240.0,144.0,104.0,0.0,0.0,0.0,0.0,0,0,0,0,0
19,125,1400.973388671875,1485.306640625,445.0,0.0,0.0,339.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.665211200714111,7.794535160064697,1.8646703958511353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249999836087227,0.0,0.0,0.0,0.0,396.0,384.0,296.0,240.0,144.0,108.0,0.0,0.0,0.0,0.0,3,0,0,0,0
20,126,1347.8133544921875,1452.0400390625,295.086669921875,0.0,0.0,339.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.9452290534973145,8.197879791259766,1.9466389417648315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249999836087227,0.0,0.0,0.0,0.0,396.0,384.0,296.0,240.0,144.0,113.0,0.0,0.0,0.0,0.0,2,0,0,0,0
21,125,1405.9932861328125,1455.4599609375,340.26666259765625,0.0,0.0,344.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.24008846282959,8.602173805236816,2.0411574840545654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054999999701976776,0.0,0.0,0.0,0.0,396.0,384.0,296.0,240.0,144.0,119.0,0.0,0.0,0.0,0.0,3,0,0,0,0
22,126,1495.67333984375,1468.1466064453125,373.82666015625,0.0,0.0,350.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.558209419250488,9.009992599487305,2.144998073577881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058125000447034836,0.0,0.0,0.0,0.0,387.0,384.0,296.0,240.0,144.0,124.0,0.0,0.0,0.0,0.0,2,0,0,0,0
23,125,1479.0533447265625,1384.913330078125,457.8599853515625,0.0,0.0,357.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.869734764099121,9.39469051361084,2.272181510925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06187500059604645,0.0,0.0,0.0,0.0,381.0,384.0,296.0,240.0,144.0,130.0,0.0,0.0,0.0,0.0,3,0,0,0,0
24,125,1412.9200439453125,1249.1666259765625,476.0666809082031,0.0,0.0,363.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.161239624023438,9.741681098937988,2.4044222831726074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499999761581421,0.0,0.0,0.0,0.0,381.0,384.0,296.0,240.0,144.0,137.0,0.0,0.0,0.0,0.0,3,0,0,0,0
25,127,1520.5,1275.4599609375,472.2733459472656,0.0,0.0,370.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.480649948120117,10.095975875854492,2.535609245300293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875000149011612,0.0,0.0,0.0,0.0,370.0,384.0,296.0,240.0,144.0,136.0,0.0,0.0,0.0,0.0,1,0,0,0,0
26,124,1659.5733642578125,1149.1466064453125,288.61334228515625,0.0,0.0,375.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.837371826171875,10.415183067321777,2.6157796382904053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07124999910593033,0.0,0.0,0.0,0.0,366.0,384.0,296.0,240.0,144.0,143.0,0.0,0.0,0.0,0.0,4,0,0,0,0
27,127,1634.43994140625,926.0,392.09332275390625,0.0,0.0,374.1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.1874418258667,10.672405242919922,2.7246944904327393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062499970197678,0.0,0.0,0.0,0.0,365.0,384.0,296.0,240.0,144.0,146.0,0.0,0.0,0.0,0.0,1,0,0,0,0
28,127,1726.0067138671875,992.0999755859375,426.2466735839844,0.0,0.0,382.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.560638427734375,10.947988510131836,2.8430962562561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.0,0.0,0.0,0.0,360.0,384.0,296.0,240.0,144.0,150.0,0.0,0.0,0.0,0.0,1,0,0,0,0
29,126,1647.1466064453125,969.806640625,379.739990234375,0.0,0.0,386.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.91093921661377,11.217379570007324,2.9485795497894287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768750011920929,0.0,0.0,0.0,0.0,357.0,384.0,296.0,240.0,144.0,151.0,0.0,0.0,0.0,0.0,2,0,0,0,0
30,127,1687.56005859375,1116.3133544921875,293.0400085449219,0.0,0.0,383.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.273125648498535,11.527466773986816,3.029979705810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07562500238418579,0.0,0.0,0.0,0.0,357.0,384.0,296.0,240.0,144.0,153.0,0.0,0.0,0.0,0.0,1,0,0,0,0
31,124,1599.699951171875,1028.3133544921875,342.73333740234375,0.0,0.0,387.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.609917640686035,11.813109397888184,3.125183343887329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07750000059604645,0.0,0.0,0.0,0.0,356.0,384.0,296.0,240.0,144.0,159.0,0.0,0.0,0.0,0.0,4,0,0,0,0
32,127,1768.586669921875,849.9933471679688,521.2666625976562,0.0,0.0,389.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.992962837219238,12.04921817779541,3.26997971534729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874999940395355,0.0,0.0,0.0,0.0,354.0,384.0,296.0,240.0,144.0,158.0,0.0,0.0,0.0,0.0,1,0,0,0,0
33,127,1683.026611328125,964.0599975585938,529.7266845703125,0.0,0.0,395.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.350591659545898,12.317012786865234,3.417125940322876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08187499642372131,0.0,0.0,0.0,0.0,348.0,384.0,296.0,240.0,144.0,160.0,0.0,0.0,0.0,0.0,1,0,0,0,0
34,126,1751.046630859375,1152.32666015625,505.0799865722656,0.0,0.0,395.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.7271146774292,12.637104034423828,3.5574259757995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08187499642372131,0.0,0.0,0.0,0.0,347.0,384.0,296.0,240.0,144.0,164.0,0.0,0.0,0.0,0.0,2,0,0,0,0
35,127,1700.8533935546875,942.5999755859375,498.5,0.0,0.0,397.9375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.089035987854004,12.898937225341797,3.6958980560302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08312500268220901,0.0,0.0,0.0,0.0,347.0,384.0,296.0,240.0,144.0,164.0,0.0,0.0,0.0,0.0,1,0,0,0,0
36,127,1823.199951171875,1131.38671875,563.9533081054688,0.0,0.0,402.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.483622550964355,13.213211059570312,3.8525519371032715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562500029802322,0.0,0.0,0.0,0.0,343.0,384.0,296.0,240.0,144.0,164.0,0.0,0.0,0.0,0.0,1,0,0,0,0
37,127,1796.7532958984375,769.0133056640625,652.0,0.0,0.0,400.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.871522903442383,13.426825523376465,4.033662796020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08437500149011612,0.0,0.0,0.0,0.0,341.0,384.0,296.0,240.0,144.0,166.0,0.0,0.0,0.0,0.0,1,0,0,0,0
38,123,1795.2667236328125,768.7066650390625,710.6133422851562,0.0,0.0,402.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.258350372314453,13.640355110168457,4.231055736541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08562500029802322,0.0,0.0,0.0,0.0,343.0,384.0,296.0,240.0,144.0,175.0,0.0,0.0,0.0,0.0,5,0,0,0,0
39,124,1790.699951171875,997.086669921875,643.52001953125,0.0,0.0,405.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.64324951171875,13.91732406616211,4.409811019897461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08687499910593033,0.0,0.0,0.0,0.0,343.0,384.0,296.0,240.0,144.0,181.0,0.0,0.0,0.0,0.0,4,0,0,0,0
40,127,1798.9599609375,783.566650390625,576.4266967773438,0.0,0.0,415.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.027474403381348,14.134981155395508,4.569929599761963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925000011920929,0.0,0.0,0.0,0.0,343.0,384.0,296.0,240.0,144.0,182.0,0.0,0.0,0.0,0.0,1,0,0,0,0
41,127,1676.67333984375,583.0333251953125,509.3333435058594,0.0,0.0,420.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.376411437988281,14.296935081481934,4.711410999298096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949999988079071,0.0,0.0,0.0,0.0,328.0,384.0,296.0,240.0,144.0,181.0,0.0,0.0,0.0,0.0,1,0,0,0,0
42,127,1666.760009765625,719.9533081054688,442.239990234375,0.0,0.0,419.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.722925186157227,14.496922492980957,4.834255695343018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437499940395355,0.0,0.0,0.0,0.0,327.0,384.0,296.0,240.0,144.0,182.0,0.0,0.0,0.0,0.0,1,0,0,0,0
43,128,1811.219970703125,564.7999877929688,375.14666748046875,0.0,0.0,418.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.109895706176758,14.65381145477295,4.938462734222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,328.0,384.0,296.0,240.0,144.0,182.0,0.0,0.0,0.0,0.0,0,0,0,0,0
44,125,1736.8399658203125,653.4000244140625,507.3933410644531,0.0,0.0,421.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.475215911865234,14.835310935974121,5.079405784606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09562499821186066,0.0,0.0,0.0,0.0,327.0,384.0,296.0,240.0,144.0,188.0,0.0,0.0,0.0,0.0,3,0,0,0,0
45,127,1504.6533203125,826.586669921875,508.8800048828125,0.0,0.0,421.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.776039123535156,15.064918518066406,5.220761299133301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09562499821186066,0.0,0.0,0.0,0.0,327.0,384.0,296.0,240.0,144.0,190.0,0.0,0.0,0.0,0.0,1,0,0,0,0
46,124,1231.9866943359375,1103.546630859375,559.760009765625,0.0,0.0,428.8125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.999143600463867,15.371459007263184,5.37624979019165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09937500208616257,0.0,0.0,0.0,0.0,321.0,384.0,296.0,240.0,144.0,194.0,0.0,0.0,0.0,0.0,4,0,0,0,0
47,127,921.7733154296875,1074.1600341796875,596.9199829101562,0.0,0.0,428.8125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.136077880859375,15.66983699798584,5.5420613288879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09937500208616257,0.0,0.0,0.0,0.0,319.0,384.0,296.0,240.0,144.0,196.0,0.0,0.0,0.0,0.0,1,0,0,0,0
48,127,1249.5733642578125,944.0333251953125,637.2333374023438,0.0,0.0,439.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.36109733581543,15.932068824768066,5.7190704345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10499999672174454,0.0,0.0,0.0,0.0,315.0,384.0,296.0,240.0,144.0,194.0,0.0,0.0,0.0,0.0,1,0,0,0,0
49,125,1128.8399658203125,1207.5533447265625,665.0133056640625,0.0,0.0,441.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.551921844482422,16.267499923706055,5.903796195983887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10625000298023224,0.0,0.0,0.0,0.0,310.0,384.0,296.0,240.0,144.0,199.0,0.0,0.0,0.0,0.0,3,0,0,0,0
50,125,950.933349609375,1124.6600341796875,682.0333251953125,0.0,0.0,439.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.693986892700195,16.579906463623047,6.093249797821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10499999672174454,0.0,0.0,0.0,0.0,309.0,384.0,296.0,240.0,144.0,207.0,0.0,0.0,0.0,0.0,3,0,0,0,0
51,126,1331.739990234375,1206.06005859375,519.9733276367188,0.0,0.0,445.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.940181732177734,16.9149227142334,6.237687110900879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081250011920929,0.0,0.0,0.0,0.0,307.0,384.0,296.0,240.0,144.0,212.0,0.0,0.0,0.0,0.0,2,0,0,0,0
52,126,1156.6866455078125,1003.780029296875,544.1266479492188,0.0,0.0,451.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.13610076904297,17.193750381469727,6.388833522796631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11124999821186066,0.0,0.0,0.0,0.0,302.0,384.0,296.0,240.0,144.0,218.0,0.0,0.0,0.0,0.0,2,0,0,0,0
53,125,1117.0933837890625,1105.2332763671875,652.4266967773438,0.0,0.0,457.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.319374084472656,17.50075912475586,6.57006311416626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11437500268220901,0.0,0.0,0.0,0.0,297.0,384.0,296.0,240.0,144.0,223.0,0.0,0.0,0.0,0.0,3,0,0,0,0
54,126,1364.1866455078125,993.5333251953125,622.1133422851562,0.0,0.0,462.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.569963455200195,17.77674102783203,6.74287223815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687500029802322,0.0,0.0,0.0,0.0,297.0,384.0,296.0,240.0,144.0,228.0,0.0,0.0,0.0,0.0,2,0,0,0,0
55,126,1699.5733642578125,960.5599975585938,722.1266479492188,0.0,0.0,466.8125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.912397384643555,18.043563842773438,6.94346284866333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11937499791383743,0.0,0.0,0.0,0.0,289.0,384.0,296.0,240.0,144.0,232.0,0.0,0.0,0.0,0.0,2,0,0,0,0
56,128,1682.526611328125,874.433349609375,721.93994140625,0.0,0.0,470.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.24910545349121,18.286460876464844,7.1440019607543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125000357627869,0.0,0.0,0.0,0.0,286.0,384.0,296.0,240.0,144.0,230.0,0.0,0.0,0.0,0.0,0,0,0,0,0
57,125,1371.373291015625,916.566650390625,721.7533569335938,0.0,0.0,475.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.498064041137695,18.54106330871582,7.344489097595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237500011920929,0.0,0.0,0.0,0.0,282.0,384.0,296.0,240.0,144.0,239.0,0.0,0.0,0.0,0.0,3,0,0,0,0
58,126,1278.1600341796875,875.0066528320312,721.566650390625,0.0,0.0,472.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.72178840637207,18.784120559692383,7.544924259185791,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.12250000238418579,0.0,0.0,0.0,0.0,282.0,384.0,296.0,240.0,144.0,241.0,0.0,0.0,0.0,0.0,2,0,0,0,0
59,127,1284.86669921875,1195.3466796875,697.7066650390625,0.0,0.0,472.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.947376251220703,19.116161346435547,7.738731384277344,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.12250000238418579,0.0,0.0,0.0,0.0,284.0,384.0,296.0,240.0,144.0,240.0,0.0,0.0,0.0,0.0,1,0,0,0,0
60,127,1288.2332763671875,1205.546630859375,511.6199951171875,0.0,0.0,469.1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.174890518188477,19.451034545898438,7.880847930908203,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.12062499672174454,0.0,0.0,0.0,0.0,284.0,384.0,296.0,240.0,144.0,242.0,0.0,0.0,0.0,0.0,1,0,0,0,0
61,126,1368.0999755859375,1249.800048828125,672.6333618164062,0.0,0.0,484.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.420299530029297,19.798202514648438,8.0676908493042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287499964237213,0.0,0.0,0.0,0.0,274.0,384.0,296.0,240.0,144.0,242.0,0.0,0.0,0.0,0.0,2,0,0,0,0
62,128,946.4666748046875,1042.7467041015625,688.760009765625,0.0,0.0,487.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.547929763793945,20.087854385375977,8.259013175964355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0,271.0,384.0,296.0,240.0,144.0,242.0,0.0,0.0,0.0,0.0,0,0,0,0,0
63,127,1141.5733642578125,1157.6600341796875,700.7000122070312,0.0,0.0,489.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.729095458984375,20.409425735473633,8.453651428222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13124999403953552,0.0,0.0,0.0,0.0,270.0,384.0,296.0,240.0,144.0,237.0,0.0,0.0,0.0,0.0,1,0,0,0,0
